nomAttribuant,nomBénéficiaire,montant,nature,objet,montant_reuse,datepublication,idAttribuant,dateConvention,referenceDecision,idBeneficiaire,conditionsVersement,datesPériodeVersement,idRAE,notificationUE,pourcentageSubvention,date_deb,date_fin,objet_reuse
BORDEAUX METROPOLE,Bordeaux Aquitaine Inno'vin,40000,aide en numéraire,Aide au fonctionnement,Entre 30 000€ et 100 000€,45097,24330031600011.0,45049,2023/121,49874718700025.0,échelonné,2023-05-03/2023-11-03,sans objet,non,1.00,45049,,Autre objet
BORDEAUX METROPOLE,ADEM,60000,aide en numéraire,Décastar 2023,Entre 30 000€ et 100 000€,45097,24330031600011.0,45049,2023/176,39811228400011.0,échelonné,2023-05-03/2023-11-03,sans objet,non,1.00,45049,,Autre objet
BORDEAUX METROPOLE,Espace Social Animation Alain Coudert,5000,aide en numéraire,Projet ALADDIN 2023,Inférieur à 30 000€,45097,24330031600011.0,45033,23METPP00372,49010963400017.0,unique,2023-04-17/2023-10-17,sans objet,non,1.00,45033,,Autre objet
BORDEAUX METROPOLE,Jeunes Science Bordeaux,4000,aide en numéraire,Projet ALADDIN 2023,Inférieur à 30 000€,45097,24330031600011.0,45033,23METPP00372,34077248200014.0,unique,2023-04-17/2023-10-17,sans objet,non,1.00,45033,,Autre objet
BORDEAUX METROPOLE,Association pour le Droit à l'Initiative Economique (ADIE),43000,aide en numéraire,Aide au fonctionnement,Entre 30 000€ et 100 000€,45097,24330031600011.0,45049,2023/141,35221687300211.0,échelonné,2023-05-03/2023-11-03,sans objet,non,1.00,45049,,Autre objet
BORDEAUX METROPOLE,Way4Space,250000,aide en numéraire,Aide au fonctionnement,Entre 100 000€ et 500 000€,45097,24330031600011.0,45068,2023-123,90870146900011.0,échelonné,2023-05-22/2023-11-22,sans objet,non,1.00,45068,,Autre objet
BORDEAUX METROPOLE,Global Social Economy Forum (GSEF),80000,aide en numéraire,Aide au fonctionnement,Entre 30 000€ et 100 000€,45097,24330031600011.0,45044,2023/141,91197691800019.0,échelonné,2023-04-28/2023-10-28,sans objet,non,1.00,45044,,Autre objet
BORDEAUX METROPOLE,La Mémoire de Bordeaux,10000,aide en numéraire,Coupe du monde de Rugby France 2023,Inférieur à 30 000€,45097,24330031600011.0,45069,2023/173,34221545600043.0,échelonné,2023-05-23/2023-11-23,sans objet,non,1.00,45069,,Autre objet
BORDEAUX METROPOLE,Centre social et culturel la Chataigneraie,6400,aide en numéraire,Projet ALADDIN 2023,Inférieur à 30 000€,45097,24330031600011.0,45033,23METPP00372,49011083000018.0,unique,2023-04-17/2023-10-17,sans objet,non,1.00,45033,,Autre objet
BORDEAUX METROPOLE,Bordeaux Ecole Numérique,3000,aide en numéraire,Projet ALADDIN 2023,Inférieur à 30 000€,45097,24330031600011.0,45033,23METPP00372,84122122900021.0,unique,2023-04-17/2023-10-17,sans objet,non,1.00,45033,,Autre objet
BORDEAUX METROPOLE,Arts et Loisirs d'Arlac,1400,aide en numéraire,Projet ALADDIN 2023,Inférieur à 30 000€,45216,24330031600011.0,45033,23METPP00372,30604031200028.0,unique,2023-04-17/2023-10-17,sans objet,non,1.00,45033,,Autre objet
BORDEAUX METROPOLE,CREAQ,310000,aide en numéraire,SARE 2023,Entre 100 000€ et 500 000€,45216,24330031600011.0,45117,2023-137,41993219900021.0,échelonné,2023-07-10/2024-01-10,sans objet,non,1.00,45117,,Autre objet
BORDEAUX METROPOLE,Cap Sciences,368000,aide en numéraire,Aide au fonctionnement,Entre 100 000€ et 500 000€,45324,24330031600011.0,45236,2023/407,39988425300036.0,échelonné,2023-11-06/2024-05-06,sans objet,non,1.00,45236,,Autre objet
BORDEAUX METROPOLE,Vélo-Cité,28000,aide en numéraire,Aide au fonctionnement,Inférieur à 30 000€,45324,24330031600011.0,45259,2023/504,43288382500031.0,échelonné,2023-11-29/2024-05-29,sans objet,non,1.00,45259,,Autre objet
BORDEAUX METROPOLE,La Foncière Solidaire,45000,aide en numéraire,Aide au fonctionnement,Entre 30 000€ et 100 000€,45324,24330031600011.0,45268,2023/576,90374437300015.0,échelonné,2023-12-08/2024-06-08,sans objet,non,1.00,45268,,Autre objet
BORDEAUX METROPOLE,A.DE.LE,25000,aide en numéraire,Convention d'objectifs et financière,Inférieur à 30 000€,45324,24330031600011.0,45274,2023/543,43383539400027.0,échelonné,2023-12-14/2024-06-14,sans objet,non,1.00,45274,,Autre objet
BORDEAUX METROPOLE,Entr'Autre,20000,aide en numéraire,AAP Emploi et Quartiers,Inférieur à 30 000€,45324,24330031600011.0,45280,2023/606,80041897200033.0,unique,2023-12-20/2024-06-20,sans objet,non,1.00,45280,,Autre objet
BORDEAUX METROPOLE,Espace Textiles Rive Droite,25000,aide en numéraire,AAP Emploi et Quartiers,Inférieur à 30 000€,45324,24330031600011.0,45279,2023/606,85029215200012.0,unique,2023-12-19/2024-06-19,sans objet,non,1.00,45279,,Autre objet
BORDEAUX METROPOLE,LES RESTAURANTS DU CŒUR,25000,aide en numéraire,"concert ""Les Enfoirés""",Inférieur à 30 000€,43557,24330031600011.0,43515,2018/841,33986341700418.0,échelonné,2019-02-19/2019-08-19,sans objet,non,1.00,43515,,Autre objet
BORDEAUX METROPOLE,PARALLELES ATTITUDE DIFFUSION,15000,aide en numéraire,carnaval des 2 rives,Inférieur à 30 000€,43557,24330031600011.0,43500,2019/53,35011886500017.0,échelonné,2019-02-04/2019-08-04,sans objet,non,1.00,43500,,Autre objet
BORDEAUX METROPOLE,MUSIQUES DE NUIT DIFFUSION,25000,aide en numéraire,festival Hauts de garonne,Inférieur à 30 000€,43557,24330031600011.0,43508,2019/53,34169319000033.0,échelonné,2019-02-12/2019-08-12,sans objet,non,1.00,43508,,Autre objet
BORDEAUX METROPOLE,LES ARTS AU MUR,15000,aide en numéraire,Arthothèque,Inférieur à 30 000€,43557,24330031600011.0,43521,2019/53,43434085700037.0,échelonné,2019-02-25/2019-08-25,sans objet,non,1.00,43521,,Autre objet
BORDEAUX METROPOLE,CCI BORDEAUX GIRONDE,500000,aide en numéraire,Fonds de soutien aux commerçants,Entre 100 000€ et 500 000€,43636,24330031600011.0,43574,2019/106,13002285800018.0,échelonné,2019-04-19/2019-10-19,sans objet,non,1.00,43574,,Autre objet
BORDEAUX METROPOLE,CREAQ,10000,aide en numéraire,Appel à projet ZZZ zéro déchets,Inférieur à 30 000€,43636,24330031600011.0,43587,2018/763,41993219900021.0,unique,2019-05-02/2019-11-02,sans objet,non,1.00,43587,,Autre objet
BORDEAUX METROPOLE,DIGITAL AQUITAINE,25000,aide en numéraire,Fonctionnement,Inférieur à 30 000€,43724,24330031600011.0,43648,2019/276,80961975200011.0,échelonné,2019-07-02/2020-01-02,sans objet,non,1.00,43648,,Fonctionnement
BORDEAUX METROPOLE,MELI MEL'ARTS,8000,aide en numéraire,Festival,Inférieur à 30 000€,43724,24330031600011.0,43703,2019/390,52425936300017.0,échelonné,2019-08-26/2020-02-26,sans objet,non,1.00,43703,,Autre objet
BORDEAUX METROPOLE,BANQUE ALIMENTAIRE DE BORDEAUX,25000,aide en numéraire,Fonctionnement,Inférieur à 30 000€,43784,24330031600011.0,43774,2019/532,34063725500027.0,échelonné,2019-11-05/2020-05-05,sans objet,non,1.00,43774,,Fonctionnement
BORDEAUX METROPOLE,CLAP SUD OUEST,24000,aide en numéraire,Action spécifique plateforme linguistique,Inférieur à 30 000€,43784,24330031600011.0,43677,2019/386,40228354300070.0,unique,2019-07-31/2020-01-31,sans objet,non,1.00,43677,,Autre objet
BORDEAUX METROPOLE,Arc en Rêve,407257,aide en numéraire,aide au fonctionnement,Entre 100 000€ et 500 000€,45386,24330031600011.0,45334,45383,32123703400012.0,échelonné,2024-02-12/2024-08-12,sans objet,non,1.00,45334,,Autre objet
BORDEAUX METROPOLE,Conserverie mobile et solidaire de Mérignac,5000,aide en numéraire,aide au fonctionnement,Inférieur à 30 000€,45386,24330031600011.0,45242,2023/490,92339145200011.0,unique,2023-11-12/2024-05-12,sans objet,non,1.00,45242,,Autre objet
BORDEAUX METROPOLE,La Fabrique Pola,114000,aide en numéraire,aide au fonctionnement,Entre 100 000€ et 500 000€,45537,24330031600011.0,45418,2024/183,44433758800040.0,échelonné,2024-05-06/2024-11-06,sans objet,non,1.00,45418,,Autre objet
BORDEAUX METROPOLE,Arc Sud Développement,47500,aide en numéraire,aide au fonctionnement,Entre 30 000€ et 100 000€,45537,24330031600011.0,45434,2024/147,42198523500017.0,échelonné,2024-05-22/2024-11-22,sans objet,non,1.00,45434,,Autre objet
BORDEAUX METROPOLE,Association Global social economy forum (GSEF),80000,aide en numéraire,aide au fonctionnement,Entre 30 000€ et 100 000€,45537,24330031600011.0,45439,2024/155,91197691800019.0,échelonné,2024-05-27/2024-11-27,sans objet,non,1.00,45439,,Autre objet
BORDEAUX METROPOLE,Atelier Graphite,20000,aide en numéraire,aide au fonctionnement,Inférieur à 30 000€,45537,24330031600011.0,45441,2024/118,49428909300036.0,unique,2024-05-29/2024-11-29,sans objet,non,1.00,45441,,Autre objet
BORDEAUX METROPOLE,Cap Sciences,368000,aide en numéraire,aide au  fonctionnement,Entre 100 000€ et 500 000€,45537,24330031600011.0,45523,2024/318,39988425300036.0,échelonné,2024-08-19/2025-02-19,sans objet,non,1.00,45523,,Autre objet
BORDEAUX METROPOLE,Cycles et Manivelles,5000,aide en numéraire,AAP Contrat de ville 2024,Inférieur à 30 000€,45673,24330031600011.0,45547,2024/341,80077623900033.0,unique,2024-09-12/2025-03-12,sans objet,non,1.00,45547,,Autre objet
BORDEAUX METROPOLE,EMMAUS CONNECT FONATEUR ABBE PIERRE,5000,Aide en numéraire,Aide au fonctionnement,Inférieur à 30 000€,45751,24330031600011.0,45671,2024/689,79227291600034.0,échelonné,2025-01-14/2025-07-14,sans objet,non,1.00,45671,,Autre objet
BORDEAUX METROPOLE,CYCLES ET MANIVELLES,9000,Aide en numéraire,AAP CONTRAT LOCAL DES SOLIDARITES,Inférieur à 30 000€,45751,24330031600011.0,45649,2024/640,80077623900033.0,unique,2024-12-23/2025-06-23,sans objet,non,1.00,45649,,Autre objet
BORDEAUX METROPOLE,BANQUE ALIMENTAIRE DE BORDEAUX,50000,Aide en numéraire,AAP CONTRAT LOCAL DES SOLIDARITES,Entre 30 000€ et 100 000€,45751,24330031600011.0,45649,2024/640,34063725500027.0,unique,2024-12-23/2025-06-23,sans objet,non,1.00,45649,,Autre objet
BORDEAUX METROPOLE,LA CRAVATE SOLIDAIRE BORDEAUX,20000,Aide en numéraire,AAP CONTRAT LOCAL DES SOLIDARITES,Inférieur à 30 000€,45751,24330031600011.0,45649,2024/640,84779999600016.0,unique,2024-12-23/2025-06-23,sans objet,non,1.00,45649,,Autre objet
BORDEAUX METROPOLE,WEJOB,64500,Aide en numéraire,AAP CONTRAT LOCAL DES SOLIDARITES,Entre 30 000€ et 100 000€,45751,24330031600011.0,45649,2024/640,82182204600032.0,unique,2024-12-23/2025-06-23,sans objet,non,1.00,45649,,Autre objet
BORDEAUX METROPOLE,ZERO WASTE BORDEAUX,8500,Aide en numéraire,Aide au fonctionnement,Inférieur à 30 000€,45751,24330031600011.0,45386,2024/118,84047423300029.0,échelonné,2024-04-04/2024-10-04,sans objet,non,1.00,45386,,Autre objet
BORDEAUX METROPOLE,MEDIA CITE,20000,Aide en numéraire,Aide au fonctionnement,Inférieur à 30 000€,45751,24330031600011.0,45666,2024/678,42208260200042.0,unique,2025-01-09/2025-07-09,sans objet,non,1.00,45666,,Autre objet
BORDEAUX METROPOLE,LES PETITES DEBROUILLARDS,20000,Aide en numéraire,Aide au fonctionnement,Inférieur à 30 000€,45751,24330031600011.0,45672,2024/678,41087071100083.0,unique,2025-01-15/2025-07-15,sans objet,non,1.00,45672,,Autre objet
BORDEAUX METROPOLE,ATELIER GRAPHITE,15000,Aide en numéraire,Aide au fonctionnement,Inférieur à 30 000€,45751,24330031600011.0,45649,2024/678,49428909300036.0,unique,2024-12-23/2025-06-23,sans objet,non,1.00,45649,,Autre objet
BORDEAUX METROPOLE,RENEE BORDEAUX,41000,Aide en numéraire,Aide à l'investissement,Entre 30 000€ et 100 000€,45751,24330031600011.0,45671,2024/689,92950592300011.0,échelonné,2025-01-14/2025-07-14,sans objet,non,1.00,45671,,Autre objet
BORDEAUX METROPOLE,ACADEMIE MANO,200000,Aide en numéraire,Aide à l'investissement,Entre 100 000€ et 500 000€,45751,24330031600011.0,45665,2024/583,91197593600012.0,échelonné,2025-01-08/2025-07-08,sans objet,non,1.00,45665,,Autre objet
BORDEAUX METROPOLE,OH LAIT LAIT,23624,Aide en numéraire,Aide à l'investissement,Inférieur à 30 000€,45751,24330031600011.0,45617,2024/434,98752823900013.0,échelonné,2024-11-21/2025-05-21,sans objet,non,1.00,45617,,Autre objet
BORDEAUX METROPOLE,POMPIERS SOLIDAIRES,40000,Aide en numéraire,AAP SOLIDARITE EAU,Entre 30 000€ et 100 000€,45751,24330031600011.0,45723,2024/511,53280194100032.0,échelonné,2025-03-07/2025-09-07,sans objet,non,1.00,45723,,Autre objet
BORDEAUX METROPOLE,FONDS ARMENIEN DE France,40000,Aide en numéraire,AAP SOLIDARITE EAU,Entre 30 000€ et 100 000€,45751,24330031600011.0,45685,2024/511,40092901400019.0,échelonné,2025-01-28/2025-07-28,sans objet,non,1.00,45685,,Autre objet
BORDEAUX METROPOLE,ARC EN REVE,407257,Aide en numéraire,Aide au fonctionnement,Entre 100 000€ et 500 000€,45751,24330031600011.0,45733,2025/52,32123703400012.0,échelonné,2025-03-17/2025-09-17,sans objet,non,1.00,45733,,Autre objet
BORDEAUX METROPOLE,INVEST IN BORDEAUX,527775,Aide en numéraire,Aide au fonctionnement,Supérieur à 500 000€,45751,24330031600011.0,45735,2025/19,40919981700068.0,échelonné,2025-03-19/2025-09-19,sans objet,non,1.00,45735,,Autre objet
BORDEAUX METROPOLE,MOI JEU TRI,59846,Aide en numéraire,AAP 2024-2025 SOLIDARITE DECHETS,Entre 30 000€ et 100 000€,45695,24330031600011.0,45680,2024/511,88539032800015.0,échelonné,2025-01-23/2025-07-23,sans objet,non,1.00,45680,,Autre objet
BORDEAUX METROPOLE,PIMMS MEDIATION BORDEAUX,15000,Aide en numéraire,Aide au fonctionnement,Inférieur à 30 000€,45695,24330031600011.0,45722,2025/71,79886728900026.0,unique,2025-03-06/2025-09-06,sans objet,non,1.00,45722,,Autre objet
BORDEAUX METROPOLE,ATELIER GRAPHITE,20000,Aide en numéraire,APP ALADDIN 2025,Inférieur à 30 000€,45695,24330031600011.0,45714,2025/71,49428909300036.0,unique,2025-02-26/2025-08-26,sans objet,non,1.00,45714,,Autre objet
BORDEAUX METROPOLE,BORDEAUX TECHNOWEST,866100,Aide en numéraire,Aide au fonctionnement,Supérieur à 500 000€,45695,24330031600011.0,45776,2025/116,37781852100058.0,échelonné,2025-04-29/2025-10-29,sans objet,non,1.00,45776,,Autre objet
BORDEAUX METROPOLE,LES JARDINS GARONNAIS,32609,Aide en numéraire,Aide à l'investissement FILA 2024,Entre 30 000€ et 100 000€,45695,24330031600011.0,45732,2024/292,94934022800012.0,échelonné,2025-03-16/2025-09-16,sans objet,non,1.00,45732,,Autre objet
BORDEAUX METROPOLE,"MAISON DE L'EMPLOI, INSERTION ECONOMIQUE ET ENTREPRISE",218500,Aide en numéraire,Aide au fonctionnement,Entre 100 000€ et 500 000€,45695,24330031600011.0,45784,2025/115,49058526200069.0,échelonné,2025-05-07 / 2025-11-07,sans objet,non,1.00,45784,,Autre objet
BORDEAUX METROPOLE,LES JARDINS GARONNAIS,5500,Aide en numéraire,Aide à l'investissement FILA 2024,Inférieur à 30 000€,45695,24330031600011.0,45732,2024/292,94934022800012.0,unique,2025-03-16 / 2025-09-16,sans objet,non,1.00,45732,,Autre objet
BORDEAUX METROPOLE,DOMAINE DE PEY,500,Aide en numéraire,Aide à l'investissement FILA 2024,Inférieur à 30 000€,45695,24330031600011.0,45747,2024/292,39825237900019.0,unique,2025-03-31 / 2025-09-30,sans objet,non,1.00,45747,,Autre objet
BORDEAUX METROPOLE,SCEA CHÂTEAU SEGUR,5617,Aide en numéraire,Aide à l'investissement FILA 2024,Inférieur à 30 000€,45695,24330031600011.0,45762,2024/292,44105708000018.0,échelonné,2025-04-15 / 2025-10-15,sans objet,non,1.00,45762,,Autre objet
BORDEAUX METROPOLE,CAIE BENJAMIN,5500,Aide en numéraire,Aide à l'investissement FILA 2024,Inférieur à 30 000€,45695,24330031600011.0,45763,2024/292,89780462100018.0,unique,2025-04-16 / 2025-10-16,sans objet,non,1.00,45763,,Autre objet
BORDEAUX METROPOLE,CAIE BENJAMIN,7703,Aide en numéraire,Aide à l'investissement FILA 2024,Inférieur à 30 000€,45695,24330031600011.0,45763,2024/292,89780462100018.0,échelonné,2025-04-16 / 2025-10-16,sans objet,non,1.00,45763,,Autre objet
BORDEAUX METROPOLE,GROUSSET JOSEPHINE,1309,Aide en numéraire,Aide à l'investissement FILA 2024,Inférieur à 30 000€,45695,24330031600011.0,45747,2024/292,80287136800022.0,échelonné,2025-03-31 / 2025-09-30,sans objet,non,1.00,45747,,Autre objet
BORDEAUX METROPOLE,QUINTON,4000,Aide en numéraire,Aide à l'investissement FILA 2024,Inférieur à 30 000€,45695,24330031600011.0,45740,2024/292,83456196100022.0,unique,2025-03-24 / 2025-09-24,sans objet,non,1.00,45740,,Autre objet
BORDEAUX METROPOLE,QUINTON,9546,Aide en numéraire,Aide à l'investissement FILA 2024,Inférieur à 30 000€,45695,24330031600011.0,45740,2024/292,83456196100022.0,échelonné,2025-03-24 / 2025-09-24,sans objet,non,1.00,45740,,Autre objet
BORDEAUX METROPOLE,VIGNOBLES CLEMENT FAYAT,1823,Aide en numéraire,Aide à l'investissement FILA 2024,Inférieur à 30 000€,45695,24330031600011.0,45755,2024/292,59635017300040.0,échelonné,2025-04-08 / 2025-10-08,sans objet,non,1.00,45755,,Autre objet
BORDEAUX METROPOLE,SCEA COUSTAUD,4180,Aide en numéraire,Aide à l'investissement FILA 2024,Inférieur à 30 000€,45695,24330031600011.0,45736,2024/292,42272945900012.0,échelonné,2025-03-20 / 2025-09-20,sans objet,non,1.00,45736,,Autre objet
BORDEAUX METROPOLE,SCEA PERRIN,3443,Aide en numéraire,Aide à l'investissement FILA 2024,Inférieur à 30 000€,45695,24330031600011.0,45775,2024/292,48090944900013.0,échelonné,2025-04-28 / 2025-10-28,sans objet,non,1.00,45775,,Autre objet
BORDEAUX METROPOLE,LES PETITS DEBROUILLARDS,3000,Aide en numéraire,Aide au fonctionnement,Inférieur à 30 000€,45695,24330031600011.0,45782,2025/135,41087071100083.0,échelonné,2025-05-05 / 2025-11-05,sans objet,non,1.00,45782,,Autre objet
BORDEAUX METROPOLE,CONSERVERIE MOBILE ET SOLIDAIRE,1648,Aide en numéraire,Aide à l'investissement - AAP FICCP 2024,Inférieur à 30 000€,45695,24330031600011.0,45747,2024/292,92339145200011.0,échelonné,2025-03-31 / 2025-09-30,sans objet,non,1.00,45747,,Autre objet
BORDEAUX METROPOLE,FCBA,42750,Aide en numéraire,Aide au fonctionnement,Entre 30 000€ et 100 000€,45695,24330031600011.0,45800,2025/116,77568090300058.0,échelonné,2025-05-23 / 2025-11-23,sans objet,non,1.00,45800,,Autre objet
BORDEAUX METROPOLE,OTCBM,140000,Aide en numéraire,Aide au fonctionnement,Entre 100 000€ et 500 000€,45695,24330031600011.0,45790,2025/118,78180455400017.0,échelonné,2025-05-13 / 2025-11-13,sans objet,non,1.00,45790,,Autre objet
BORDEAUX METROPOLE,VILLA VALMONT,38000,Aide en numéraire,Aide au fonctionnement,Entre 30 000€ et 100 000€,45695,24330031600011.0,45786,2025/148,84937825200019.0,échelonné,2025-05-09 / 2025-11-09,sans objet,non,1.00,45786,,Autre objet
BORDEAUX METROPOLE,LA FABRIQUE POLA,108300,Aide en numéraire,Aide au fonctionnement,Entre 100 000€ et 500 000€,45695,24330031600011.0,45791,2025/151,44433758800040.0,échelonné,2025-05-14 / 2025-11-14,sans objet,non,1.00,45791,,Autre objet
BORDEAUX METROPOLE,ADIE,40850,Aide en numéraire,Aide au fonctionnement,Entre 30 000€ et 100 000€,45695,24330031600011.0,45784,2025/123,35221687300211.0,échelonné,2025-05-07 / 2025-11-07,sans objet,non,1.00,45784,,Autre objet
BORDEAUX METROPOLE,AQUITAINE CHIMIE DURABLE,28500,Aide en numéraire,Aide au fonctionnement,Inférieur à 30 000€,45695,24330031600011.0,45786,2025/116,52898001400021.0,échelonné,2025-05-09 / 2025-11-09,sans objet,non,1.00,45786,,Autre objet
BORDEAUX METROPOLE,ARC SUD DEVELOPPEMENT,47500,Aide en numéraire,Aide au fonctionnement,Entre 30 000€ et 100 000€,45695,24330031600011.0,45798,2025/124,42198523500017.0,échelonné,2025-05-21 / 2025-11-21,sans objet,non,1.00,45798,,Autre objet
BORDEAUX METROPOLE,MUSIQUES DE NUIT DIFFUSION,25000,Aide en numéraire,Aide au fonctionnement,Inférieur à 30 000€,45695,24330031600011.0,45792,2025/147,34169319000033.0,échelonné,2025-05-15 / 2025-11-15,sans objet,non,1.00,45792,,Autre objet
BORDEAUX METROPOLE,CRESS,47500,Aide en numéraire,Aide au fonctionnement,Entre 30 000€ et 100 000€,45695,24330031600011.0,45810,2025/123,82802334100047.0,échelonné,2025-06-02 / 2025-12-02,sans objet,non,1.00,45810,,Autre objet
BORDEAUX METROPOLE,LA MÉMOIRE DE BORDEAUX METROPOLE,86450,Aide en numéraire,Aide au fonctionnement,Entre 30 000€ et 100 000€,45695,24330031600011.0,45805,2025/111,34221545600050.0,échelonné,2025-05-28 / 2025-11-28,sans objet,non,1.00,45805,,Autre objet
BORDEAUX METROPOLE,VILLA PRIMEROSE,23750,Aide en numéraire,Aide au fonctionnement,Inférieur à 30 000€,45695,24330031600011.0,45784,2025/150,78187611500010.0,échelonné,2025-05-07 / 2025-11-07,sans objet,non,1.00,45784,,Autre objet
BORDEAUX METROPOLE,AURBA,4152000,Aide en numéraire,Aide au fonctionnement,Supérieur à 500 000€,45695,24330031600011.0,45698,2025/27,78181448800040.0,échelonné,2025-02-10 / 2025-08-10,sans objet,non,1.00,45698,,Autre objet
BORDEAUX METROPOLE,LES PETITS DEBROUILLARDS,10000,Aide en numéraire,Aide au fonctionnement,Inférieur à 30 000€,45695,24330031600011.0,45797,2025/180,41087071100083.0,unique,2025-05-20 / 2025-11-20,sans objet,non,1.00,45797,,Autre objet
BORDEAUX METROPOLE,CAP SCIENCES,368000,Aide en numéraire,Aide au fonctionnement,Entre 100 000€ et 500 000€,45695,24330031600011.0,45835,2025/211,39988425300036.0,échelonné,2025-06-27 / 2025-12-27,sans objet,non,1.00,45835,,Autre objet
BORDEAUX METROPOLE,CAP SCIENCES,145000,Aide en numéraire,Aide à l'investissement,Entre 100 000€ et 500 000€,45695,24330031600011.0,45835,2025/211,39988425300036.0,échelonné,2025-06-27 / 2025-12-27,sans objet,non,1.00,45835,,Autre objet
BORDEAUX METROPOLE,ALPHA,92150,Aide en numéraire,Aide au fonctionnement,Entre 30 000€ et 100 000€,45911,24330031600011.0,45845,2025/208,82775559600018.0,échelonné,2025-07-07 / 2026-01-07,sans objet,non,1.00,45845,,Autre objet
BORDEAUX METROPOLE,CRIJNA,20000,Aide en numéraire,Aide au fonctionnement,Inférieur à 30 000€,45911,24330031600011.0,45846,2025/217,30733663600039.0,unique,2025-07-08 / 2026-01-08,sans objet,non,1.00,45846,,Autre objet
BORDEAUX METROPOLE,VILOGIA,59549,Aide en numéraire,Aide à l'investissement 1M Arbres,Entre 30 000€ et 100 000€,45911,24330031600011.0,45684,2024/670,47568081500051.0,échelonné,2025-01-27 / 2025-07-27,sans objet,non,1.00,45684,,Autre objet
BORDEAUX METROPOLE,ADEM,60000,Aide en numéraire,Aide au fonctionnement,Entre 30 000€ et 100 000€,45911,24330031600011.0,45842,2025/240,39811228400029.0,échelonné,2025-07-04 / 2026-01-04,sans objet,non,1.00,45842,,Autre objet
BORDEAUX METROPOLE,DEDALE,30000,Aide en numéraire,Aide au fonctionnement,Inférieur à 30 000€,45911,24330031600011.0,45831,2025/270,91344052500024.0,échelonné,2025-06-23 / 2025-12-23,sans objet,non,1.00,45831,,Autre objet
BORDEAUX METROPOLE,TIERS LIEU DE BEGLES,50000,Aide en numéraire,Aide à l'investissement,Entre 30 000€ et 100 000€,45911,24330031600011.0,45846,2025/219,82121019200018.0,échelonné,2025-07-08 / 2026-01-08,sans objet,non,1.00,45846,,Autre objet
BORDEAUX METROPOLE,TARMAQ,188732,Aide en numéraire,Aide au fonctionnement,Entre 100 000€ et 500 000€,45911,24330031600011.0,45863,2025/210,88352417500014.0,échelonné,2025-07-25 / 2026-01-25,sans objet,non,1.00,45863,,Autre objet
BORDEAUX METROPOLE,SUN CREATURE,35000,Aide en numéraire,Aide au fonctionnement,Entre 30 000€ et 100 000€,45911,24330031600011.0,45860,2025/206,88056649200026.0,échelonné,2025-07-22 / 2026-01-22,sans objet,non,1.00,45860,,Autre objet
BORDEAUX METROPOLE,France ACTIVE NA,47500,Aide en numéraire,Aide au fonctionnement,Entre 30 000€ et 100 000€,45911,24330031600011.0,45873,2025/123,82101368700024.0,échelonné,2025-08-04 / 2026-02-04,sans objet,non,1.00,45873,,Autre objet
BORDEAUX METROPOLE,FESTIVAL ODP,40000,Aide en numéraire,Aide au fonctionnement,Entre 30 000€ et 100 000€,45911,24330031600011.0,45880,2025/147,82343035000012.0,échelonné,2025-08-11 / 2026-02-11,sans objet,non,1.00,45880,,Autre objet
BORDEAUX METROPOLE,ATELIER BAINS DOUCHES,29100,Aide en numéraire,Aide au fonctionnement,Inférieur à 30 000€,45911,24330031600011.0,45855,2025/256,51063878600028.0,échelonné,2025-07-17 / 2026-01-17,sans objet,non,1.00,45855,,Autre objet
BORDEAUX METROPOLE,ADMAA,1500,Aide en numéraire,Aide à l'investissement,Inférieur à 30 000€,45911,24330031600011.0,45834,2025/256,48956307200029.0,échelonné,2025-06-26 / 2025-12-26,sans objet,non,1.00,45834,,Autre objet
BORDEAUX METROPOLE,CARMA FILMS,30000,Aide en numéraire,Aide au fonctionnement,Inférieur à 30 000€,45911,24330031600011.0,45902,2025/206,75400983500010.0,échelonné,2025-09-02 / 2026-03-02,sans objet,non,1.00,45902,,Autre objet
BORDEAUX METROPOLE,GBOBETO,60000,Aide en numéraire,AAP 2024-2025 SOLIDARITE DECHETS,Entre 30 000€ et 100 000€,45911,24330031600011.0,45646,2024/511,84326967100015.0,échelonné,2024-12-20 / 2025-06-20,sans objet,non,1.00,45646,,Autre objet
BORDEAUX METROPOLE,BORDEAUX MON COMMERCE,37000,Aide en numéraire,Aide au fonctionnement,Entre 30 000€ et 100 000€,46036,24330031600011.0,45857,2025/215,52539664400029.0,échelonné,2025-07-19 / 2026-01-19,sans objet,non,1.00,45857,,Autre objet
BORDEAUX METROPOLE,POLA,2000,Aide en numéraire,AAP CONTRAT DE VILLE,Inférieur à 30 000€,46036,24330031600011.0,45926,2025/327,44433758800040.0,unique,2025-09-26 / 2026-03-26,sans objet,non,1.00,45926,,Autre objet
BORDEAUX METROPOLE,ACTIONS INTER MEDIATION,9000,Aide en numéraire,AAP CONTRAT DE VILLE,Inférieur à 30 000€,46036,24330031600011.0,45881,2025/327,42440458000070.0,unique,2025-08-12 / 2026-02-12,sans objet,non,1.00,45881,,Autre objet
BORDEAUX METROPOLE,DEFI,6500,Aide en numéraire,AAP CONTRAT DE VILLE,Inférieur à 30 000€,46036,24330031600011.0,45881,2025/327,41214436200032.0,unique,2025-08-12 / 2026-02-12,sans objet,non,1.00,45881,,Autre objet
